# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.32383041757234,0.7850728621811233,-179.72842000628575,0,3.0,0.10020907899993535,0.0,0.0,0.0
 0.09682603494249863,14.309767653985736,0.7850062046736901,-179.72842000628575,0.29047810482749586,3.0,0.10020907899993535,0.0,2.0143941468493574,0.0
 0.13687578214327895,14.295728371277958,0.7849198897042192,-179.6477440299417,0.41062734642983684,3.0000000000000004,0.09953605235201998,0.0,2.60652109803215,0.0
 0.1675685651307584,14.281712403734582,0.784814146836662,-179.5677426435275,0.5027056953922752,2.9999999999999982,0.09885136042852562,0.0,3.069282243337,0.0
 0.19341184367260852,14.26771958564118,0.7846892056349689,-179.4884223275894,0.5802355310178255,3.000000000000001,0.09815500815241247,0.0,3.457822244095784,0.0
 0.21615239607017195,14.25374975128332,0.7845452956630916,-179.40978953966606,0.6484571882105158,2.9999999999999987,0.09744700193758493,0.0,3.79557875250318,0.0
 0.23668650461002946,14.239802734946576,0.784382646484981,-179.3318507135906,0.7100595138300883,2.999999999999996,0.09672735015377136,0.0,4.09528150767354,0.0
 0.2555468575866206,14.225878370916517,0.784201487664588,-179.2546122588174,0.7666405727598616,2.9999999999999987,0.09599606260648491,0.0,4.364799215846739,0.0
 0.27308069941736113,14.211976493478717,0.7840020487658637,-179.17808055974376,0.8192420982520833,3.000000000000003,0.0952531506293363,0.0,4.609411820652434,0.0
 0.28952934572161093,14.198096936918747,0.7837845593527591,-179.10226197503522,0.8685880371648327,3.0,0.09449862762346108,0.0,4.832870997633406,0.0
 0.3050685848436544,14.184239535522178,0.7835492489892253,-179.02716283695702,0.9152057545309631,3.0,0.0937325083565033,0.0,5.037958018902032,0.0
 0.31983119024129536,14.170404123574581,0.7832963472392133,-178.9527894507141,0.9594935707238859,2.9999999999999925,0.09295480922275172,0.0,5.226803413887894,0.0
 0.3339203669512319,14.156590535361529,0.7830260836666743,-178.87914809378773,1.0017611008536955,3.000000000000004,0.09216554829498942,0.0,5.401082362266773,0.0
 0.34741823156738066,14.142798605168593,0.7827386878355592,-178.80624501528115,1.0422546947021418,3.0,0.09136474543826252,0.0,5.562140345691231,0.0
 0.36039139936340175,14.129028167281344,0.782434389309819,-178.7340864352715,1.081174198090205,2.9999999999999916,0.0905524220801337,0.0,5.711077333954029,0.0
 0.3728948005486132,14.115279055985354,0.782113417653405,-178.6626785441653,1.1186844016458393,3.0,0.08972860125970022,0.0,5.848806134385489,0.0
 0.38497436695771714,14.101551105566195,0.781776002430268,-178.592027502051,1.1549231008731513,3.0000000000000138,0.08889330768056761,0.0,5.976094001275989,0.0
 0.3966689728265209,14.087844150309436,0.781422373204359,-178.52213943807118,1.1900069184795627,3.0000000000000093,0.08804656758440733,0.0,6.093593041941828,0.0
 0.40801186819366314,14.07415802450065,0.7810527595396294,-178.4530204497865,1.2240356045809895,3.000000000000005,0.08718840911080794,0.0,6.201862905885539,0.0
 0.41903175822960104,14.06049256242541,0.78066739100003,-178.38467660254565,1.257095274688803,2.999999999999995,0.08631886174239817,0.0,6.301388029027001,0.0
 0.4297536298815354,14.046847598369286,0.7802664971495119,-178.3171139288694,1.2892608896446063,3.0,0.08543795685269741,0.0,6.392590955609704,0.0
 0.44019939459645785,14.033222966617851,0.779850307552026,-178.25033842782835,1.3205981837893734,2.9999999999999893,0.08454572719899615,0.0,6.475842776191325,0.0
 0.4503883948048092,14.019618501456673,0.7794190517715235,-178.1843560644325,1.3511651844144272,2.9999999999999782,0.08364220729201334,0.0,6.5514714138811785,0.0
 0.46033780789023665,14.006034037171327,0.7789729593719554,-178.11917276901843,1.3810134236707095,2.999999999999983,0.08272743339797625,0.0,6.619768276619282,0.0
 0.4700629719260299,13.992469408047384,0.7785122599172729,-178.05479443664936,1.4101889157780891,2.9999999999999885,0.0818014431328593,0.0,6.680993656115218,0.0
 0.47957765094062343,13.978924448370416,0.7780371829714269,-177.9912269265129,1.4387329528218697,3.0000000000000058,0.08086427584693895,0.0,6.735381149351326,0.0
 0.488894252895893,13.96539899242599,0.7775479580983683,-177.92847606132736,1.4666827586876785,3.0000000000000058,0.07991597262538663,0.0,6.783141312444802,0.0
 0.498024010293506,13.951892874499682,0.7770448148620485,-177.86654762675101,1.4940720308805175,3.0,0.07895657600352511,0.0,6.824464703965077,0.0
 0.5069771309569976,13.938405928877064,0.7765279828264183,-177.80544737079265,1.5209313928709922,2.999999999999994,0.07798613001628196,0.0,6.859524437222195,0.0
 0.515762924798985,13.924937989843706,0.7759976915554287,-177.74518100323317,1.5472887743969546,3.0000000000000124,0.07700468069527346,0.0,6.888478336888596,0.0
 0.5243899110909098,13.911488891685178,0.775454170613031,-177.6857541950486,1.573169733272729,3.0,0.07601227519182004,0.0,6.911470772707348,0.0
 0.5328659097813305,13.898058468687053,0.7748976495631761,-177.62717257783027,1.598597729343991,2.999999999999987,0.07500896271622053,0.0,6.928634224902558,0.0
 0.5411981196707787,13.884646555134903,0.7743283579698149,-177.56944174322115,1.6235943590123354,2.9999999999999867,0.07399479355743999,0.0,6.940090631624049,0.0
 0.5493931856849288,13.8712529853143,0.7737465253968988,-177.5125672423508,1.6481795570547855,2.999999999999973,0.07296982021104309,0.0,6.945952553240932,0.0
