# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,13.510381427842502,0.8607425356443639,179.12185560612983,0,3.0,-0.0037601419970457683,0.0,0.0,0.0
 0.08634405084940636,13.499199798588622,0.8609139244279712,179.12185560612983,0.2590321525482191,3.0000000000000004,-0.0037601419970457683,0.0,-0.06712005746632639,0.0
 0.12242457415164443,13.48790241107899,0.8610875651410607,179.11943387933238,0.36727372245493334,3.000000000000001,-0.0036162537633556563,0.0,-0.0843416434468023,0.0
 0.15032241138081806,13.476490189694342,0.8612634396229109,179.11708092989187,0.4509672341424542,2.999999999999999,-0.003479529123653137,0.0,-0.09651222425232152,0.0
 0.1740167571923536,13.464964058815406,0.8614415297128002,179.1147941358754,0.5220502715770607,2.9999999999999964,-0.0033495184493655804,0.0,-0.1057258379808583,0.0
 0.19504402903444973,13.453324942822912,0.8616218172500066,179.11257100993944,0.5851320871033492,3.0000000000000027,-0.0032258105885138695,0.0,-0.11291414281702773,0.0
 0.21418971833874376,13.441573766097594,0.861804284073809,179.110409190843,0.6425691550162312,2.9999999999999987,-0.0031080188205780744,0.0,-0.11860381777773199,0.0
 0.2319189556012984,13.429711453020182,0.8619889120234855,179.10830643561735,0.6957568668038951,2.999999999999997,-0.002995782699755197,0.0,-0.12313215912705057,0.0
 0.24853381355511395,13.417738927971408,0.8621756829383144,179.10626061228393,0.7456014406653418,3.000000000000005,-0.002888783992099427,0.0,-0.12673262937467736,0.0
 0.26424341547783625,13.405657115332001,0.8623645786575741,179.10426969312581,0.7927302464335089,3.000000000000007,-0.0027866995878588004,0.0,-0.1295756209964805,0.0
 0.27919950579883823,13.393466939482693,0.8625555810205431,179.1023317484348,0.8375985173965148,3.0,-0.0026892559946820934,0.0,-0.13179035304838171,0.0
 0.29351624208245125,13.381169324804214,0.8627486718664997,179.10044494070547,0.8805487262473539,3.000000000000004,-0.0025961791913988986,0.0,-0.1334776869163784,0.0
 0.3072819995505258,13.368765195677298,0.8629438330347221,179.09860751924,0.9218459986515777,3.000000000000004,-0.002507227701698074,0.0,-0.13471813019145723,0.0
 0.32056680477441035,13.356255476482673,0.8631410463644891,179.0968178151203,0.9617004143232312,2.9999999999999916,-0.0024221698529537598,0.0,-0.13557709395952858,0.0
 0.3334272262916598,13.34364109160107,0.8633402936950785,179.09507423654387,1.0002816788749795,3.0000000000000084,-0.0023407831856211824,0.0,-0.13610849457019766,0.0
 0.34590971020630507,13.330922965413222,0.8635415568657692,179.09337526444975,1.0377291306189154,2.9999999999999956,-0.0022628715898094167,0.0,-0.13635729958538043,0.0
 0.3580529250120454,13.318102022299861,0.8637448177158392,179.09171944847057,1.0741587750361363,3.0,-0.0021882478469379516,0.0,-0.13636138593853386,0.0
 0.36988945288453157,13.30517918664171,0.8639500580845669,179.09010540312516,1.109668358653595,3.000000000000005,-0.0021167302403439724,0.0,-0.13615292274647145,0.0
 0.381447036939473,13.292155382819514,0.8641572598112309,179.0885318042762,1.1443411108184194,3.0000000000000098,-0.0020481572241561885,0.0,-0.13575942417305295,0.0
 0.3927495189706706,13.279031535213992,0.8643664047351094,179.0869973858239,1.1782485569120122,3.000000000000005,-0.0019823754813613217,0.0,-0.13520456717389845,0.0
 0.40381755655023877,13.265808568205879,0.8645774746954809,179.08550093659352,1.2114526696507166,2.999999999999995,-0.0019192396911942148,0.0,-0.13450883156814755,0.0
 0.4146691797164879,13.252487406175907,0.8647904515316236,179.0840412974408,1.244007539149464,2.9999999999999947,-0.0018586123373157924,0.0,-0.13369001289639063,0.0
 0.4253202289737936,13.239068973504807,0.8650053170828159,179.08261735852824,1.275960686921381,2.9999999999999947,-0.0018003635545452692,0.0,-0.13276363496055374,0.0
 0.43578470408867204,13.225554194573306,0.8652220531883362,179.08122805677402,1.3073541122660162,2.999999999999984,-0.001744377387958502,0.0,-0.1317432863297333,0.0
 0.44607504488950744,13.211943993762143,0.865440641687463,179.07987237345947,1.3382251346685223,2.9999999999999947,-0.0016905391602185411,0.0,-0.13064089685958727,0.0
 0.456202359569826,13.198239295452042,0.8656610644194744,179.07854933198686,1.368607078709478,2.999999999999989,-0.0016387448633370957,0.0,-0.1294669688750511,0.0
 0.4661766119887177,13.184441024023736,0.865883303223649,179.07725799575937,1.3985298359661529,2.9999999999999942,-0.0015888914480079593,0.0,-0.12823076752343104,0.0
 0.4760067766045595,13.170550103857957,0.8661073399392653,179.0759974662058,1.4280203298136782,2.9999999999999942,-0.0015408831445914092,0.0,-0.12694048349377704,0.0
 0.4857009676097815,13.156567459335436,0.866333156405601,179.07476688091253,1.4571029028293443,3.0000000000000058,-0.0014946382294767238,0.0,-0.12560337065091984,0.0
 0.4952665473170482,13.142494014836902,0.8665607344619353,179.07356541185905,1.4857996419511446,3.0000000000000058,-0.0014500690736203527,0.0,-0.12422586052749655,0.0
 0.5047102177203153,13.128330694743088,0.866790055947546,179.07239226377666,1.5141306531609457,2.9999999999999885,-0.001407095251994132,0.0,-0.12281366472967237,0.0
 0.5140380983075999,13.114078423434727,0.8670211027017117,179.0712466725776,1.5421142949227997,3.000000000000012,-0.0013656436618551448,0.0,-0.1213718586825577,0.0
 0.5232557925596009,13.099738125292543,0.8672538565637108,179.07012790389348,1.5697673776788024,2.999999999999988,-0.0013256451552107222,0.0,-0.11990495733425739,0.0
